user_id,cluster,segment
144778,1,Low Engagement / At-Risk
144779,1,Low Engagement / At-Risk
144780,3,Occasional / Content-Light
144781,1,Low Engagement / At-Risk
144782,2,Moderate Engagement
144783,1,Low Engagement / At-Risk
144784,1,Low Engagement / At-Risk
144785,0,High Engagement
144786,3,Occasional / Content-Light
144787,2,Moderate Engagement
144788,0,High Engagement
144789,3,Occasional / Content-Light
144790,0,High Engagement
144791,3,Occasional / Content-Light
144792,1,Low Engagement / At-Risk
144793,1,Low Engagement / At-Risk
144794,0,High Engagement
144795,0,High Engagement
144796,2,Moderate Engagement
144797,1,Low Engagement / At-Risk
144798,0,High Engagement
144799,2,Moderate Engagement
144800,2,Moderate Engagement
144801,0,High Engagement
144802,0,High Engagement
144803,3,Occasional / Content-Light
144804,2,Moderate Engagement
144805,1,Low Engagement / At-Risk
144806,3,Occasional / Content-Light
144807,3,Occasional / Content-Light
144808,1,Low Engagement / At-Risk
144809,0,High Engagement
144810,0,High Engagement
144811,1,Low Engagement / At-Risk
144812,2,Moderate Engagement
144813,2,Moderate Engagement
144814,3,Occasional / Content-Light
144815,0,High Engagement
144816,1,Low Engagement / At-Risk
144817,2,Moderate Engagement
144818,2,Moderate Engagement
144819,1,Low Engagement / At-Risk
144820,1,Low Engagement / At-Risk
144821,0,High Engagement
144822,0,High Engagement
144823,2,Moderate Engagement
144824,0,High Engagement
144825,0,High Engagement
144826,2,Moderate Engagement
144827,1,Low Engagement / At-Risk
144828,1,Low Engagement / At-Risk
144829,1,Low Engagement / At-Risk
144830,0,High Engagement
144831,3,Occasional / Content-Light
144832,0,High Engagement
144833,1,Low Engagement / At-Risk
144834,1,Low Engagement / At-Risk
144835,2,Moderate Engagement
144836,0,High Engagement
144837,2,Moderate Engagement
144838,2,Moderate Engagement
144839,1,Low Engagement / At-Risk
144840,3,Occasional / Content-Light
144841,3,Occasional / Content-Light
144842,3,Occasional / Content-Light
144843,2,Moderate Engagement
144844,2,Moderate Engagement
144845,1,Low Engagement / At-Risk
144846,3,Occasional / Content-Light
144847,3,Occasional / Content-Light
144848,1,Low Engagement / At-Risk
144849,3,Occasional / Content-Light
144850,1,Low Engagement / At-Risk
144851,3,Occasional / Content-Light
144852,2,Moderate Engagement
144853,1,Low Engagement / At-Risk
144854,0,High Engagement
144855,0,High Engagement
144856,1,Low Engagement / At-Risk
144857,1,Low Engagement / At-Risk
144858,0,High Engagement
144859,3,Occasional / Content-Light
144860,1,Low Engagement / At-Risk
144861,2,Moderate Engagement
144862,1,Low Engagement / At-Risk
144863,2,Moderate Engagement
144864,2,Moderate Engagement
144865,1,Low Engagement / At-Risk
144866,1,Low Engagement / At-Risk
144867,3,Occasional / Content-Light
144868,3,Occasional / Content-Light
144869,1,Low Engagement / At-Risk
144870,1,Low Engagement / At-Risk
144871,2,Moderate Engagement
144872,2,Moderate Engagement
144873,1,Low Engagement / At-Risk
144874,3,Occasional / Content-Light
144875,1,Low Engagement / At-Risk
144876,3,Occasional / Content-Light
144877,0,High Engagement
144878,3,Occasional / Content-Light
144879,2,Moderate Engagement
144880,0,High Engagement
144881,2,Moderate Engagement
144882,0,High Engagement
144883,3,Occasional / Content-Light
144884,0,High Engagement
144885,0,High Engagement
144886,0,High Engagement
144887,3,Occasional / Content-Light
144888,0,High Engagement
144889,0,High Engagement
144890,1,Low Engagement / At-Risk
144891,2,Moderate Engagement
144892,0,High Engagement
144893,1,Low Engagement / At-Risk
144894,0,High Engagement
144895,1,Low Engagement / At-Risk
144896,0,High Engagement
144897,2,Moderate Engagement
144898,0,High Engagement
144899,2,Moderate Engagement
144900,3,Occasional / Content-Light
144901,0,High Engagement
144902,3,Occasional / Content-Light
144903,2,Moderate Engagement
144904,0,High Engagement
144905,1,Low Engagement / At-Risk
144906,1,Low Engagement / At-Risk
144907,3,Occasional / Content-Light
144908,3,Occasional / Content-Light
144909,3,Occasional / Content-Light
144910,0,High Engagement
144911,2,Moderate Engagement
144912,3,Occasional / Content-Light
144913,1,Low Engagement / At-Risk
144914,0,High Engagement
144915,0,High Engagement
144916,0,High Engagement
144917,2,Moderate Engagement
144918,0,High Engagement
144919,3,Occasional / Content-Light
144920,2,Moderate Engagement
144921,0,High Engagement
144922,3,Occasional / Content-Light
144923,3,Occasional / Content-Light
144924,3,Occasional / Content-Light
144925,3,Occasional / Content-Light
144926,1,Low Engagement / At-Risk
144927,3,Occasional / Content-Light
144928,2,Moderate Engagement
144929,0,High Engagement
144930,0,High Engagement
144931,3,Occasional / Content-Light
144932,3,Occasional / Content-Light
144933,1,Low Engagement / At-Risk
144934,0,High Engagement
144935,3,Occasional / Content-Light
144936,1,Low Engagement / At-Risk
144937,1,Low Engagement / At-Risk
144938,1,Low Engagement / At-Risk
144939,0,High Engagement
144940,1,Low Engagement / At-Risk
144941,2,Moderate Engagement
144942,2,Moderate Engagement
144943,0,High Engagement
144944,2,Moderate Engagement
144945,2,Moderate Engagement
144946,3,Occasional / Content-Light
144947,1,Low Engagement / At-Risk
144948,2,Moderate Engagement
144949,2,Moderate Engagement
144950,1,Low Engagement / At-Risk
144951,2,Moderate Engagement
144952,0,High Engagement
144953,0,High Engagement
144954,3,Occasional / Content-Light
144955,3,Occasional / Content-Light
144956,0,High Engagement
144957,3,Occasional / Content-Light
144958,3,Occasional / Content-Light
144959,0,High Engagement
144960,3,Occasional / Content-Light
144961,0,High Engagement
144962,1,Low Engagement / At-Risk
144963,0,High Engagement
144964,0,High Engagement
144965,0,High Engagement
144966,1,Low Engagement / At-Risk
144967,2,Moderate Engagement
144968,0,High Engagement
144969,2,Moderate Engagement
144970,3,Occasional / Content-Light
144971,2,Moderate Engagement
144972,0,High Engagement
144973,1,Low Engagement / At-Risk
144974,2,Moderate Engagement
144975,0,High Engagement
144976,0,High Engagement
144977,0,High Engagement
144978,2,Moderate Engagement
144979,2,Moderate Engagement
144980,3,Occasional / Content-Light
144981,0,High Engagement
144982,0,High Engagement
144983,0,High Engagement
144984,2,Moderate Engagement
144985,1,Low Engagement / At-Risk
144986,0,High Engagement
144987,0,High Engagement
144988,1,Low Engagement / At-Risk
144989,0,High Engagement
144990,0,High Engagement
144991,1,Low Engagement / At-Risk
144992,3,Occasional / Content-Light
144993,0,High Engagement
144994,0,High Engagement
144995,2,Moderate Engagement
144996,2,Moderate Engagement
144997,3,Occasional / Content-Light
144998,1,Low Engagement / At-Risk
144999,0,High Engagement
145000,0,High Engagement
145001,2,Moderate Engagement
145002,1,Low Engagement / At-Risk
145003,0,High Engagement
145004,0,High Engagement
145005,1,Low Engagement / At-Risk
145006,0,High Engagement
145007,1,Low Engagement / At-Risk
145008,3,Occasional / Content-Light
145009,0,High Engagement
145010,2,Moderate Engagement
145011,0,High Engagement
145012,0,High Engagement
145013,0,High Engagement
145014,3,Occasional / Content-Light
145015,3,Occasional / Content-Light
145016,1,Low Engagement / At-Risk
145017,2,Moderate Engagement
145018,0,High Engagement
145019,3,Occasional / Content-Light
145020,3,Occasional / Content-Light
145021,3,Occasional / Content-Light
145022,1,Low Engagement / At-Risk
145023,0,High Engagement
145024,1,Low Engagement / At-Risk
145025,1,Low Engagement / At-Risk
145026,2,Moderate Engagement
145027,2,Moderate Engagement
145028,2,Moderate Engagement
145029,1,Low Engagement / At-Risk
145030,1,Low Engagement / At-Risk
145031,3,Occasional / Content-Light
145032,1,Low Engagement / At-Risk
145033,0,High Engagement
145034,0,High Engagement
145035,0,High Engagement
145036,1,Low Engagement / At-Risk
145037,3,Occasional / Content-Light
145038,0,High Engagement
145039,3,Occasional / Content-Light
145040,1,Low Engagement / At-Risk
145041,0,High Engagement
145042,3,Occasional / Content-Light
145043,0,High Engagement
145044,1,Low Engagement / At-Risk
145045,0,High Engagement
145046,1,Low Engagement / At-Risk
145047,2,Moderate Engagement
145048,0,High Engagement
145049,0,High Engagement
145050,0,High Engagement
145051,2,Moderate Engagement
145052,1,Low Engagement / At-Risk
145053,0,High Engagement
145054,1,Low Engagement / At-Risk
145055,2,Moderate Engagement
145056,3,Occasional / Content-Light
145057,0,High Engagement
145058,0,High Engagement
145059,0,High Engagement
145060,0,High Engagement
145061,2,Moderate Engagement
145062,3,Occasional / Content-Light
145063,0,High Engagement
145064,2,Moderate Engagement
145065,0,High Engagement
145066,1,Low Engagement / At-Risk
145067,0,High Engagement
145068,1,Low Engagement / At-Risk
145069,0,High Engagement
145070,3,Occasional / Content-Light
145071,0,High Engagement
145072,2,Moderate Engagement
145073,1,Low Engagement / At-Risk
145074,2,Moderate Engagement
145075,1,Low Engagement / At-Risk
145076,0,High Engagement
145077,3,Occasional / Content-Light
145078,0,High Engagement
145079,3,Occasional / Content-Light
145080,2,Moderate Engagement
145081,2,Moderate Engagement
145082,2,Moderate Engagement
145083,3,Occasional / Content-Light
145084,3,Occasional / Content-Light
145085,1,Low Engagement / At-Risk
145086,0,High Engagement
145087,1,Low Engagement / At-Risk
145088,0,High Engagement
145089,2,Moderate Engagement
145090,2,Moderate Engagement
145091,2,Moderate Engagement
145092,1,Low Engagement / At-Risk
145093,2,Moderate Engagement
145094,1,Low Engagement / At-Risk
145095,3,Occasional / Content-Light
145096,2,Moderate Engagement
145097,3,Occasional / Content-Light
145098,0,High Engagement
145099,2,Moderate Engagement
145100,0,High Engagement
145101,2,Moderate Engagement
145102,0,High Engagement
145103,2,Moderate Engagement
145104,3,Occasional / Content-Light
145105,2,Moderate Engagement
145106,0,High Engagement
145107,0,High Engagement
145108,0,High Engagement
145109,3,Occasional / Content-Light
145110,2,Moderate Engagement
145111,0,High Engagement
145112,3,Occasional / Content-Light
145113,3,Occasional / Content-Light
145114,0,High Engagement
145115,2,Moderate Engagement
145116,1,Low Engagement / At-Risk
145117,2,Moderate Engagement
145118,3,Occasional / Content-Light
145119,2,Moderate Engagement
145120,1,Low Engagement / At-Risk
145121,2,Moderate Engagement
145122,0,High Engagement
145123,2,Moderate Engagement
145124,3,Occasional / Content-Light
145125,1,Low Engagement / At-Risk
145126,1,Low Engagement / At-Risk
145127,2,Moderate Engagement
145128,3,Occasional / Content-Light
145129,0,High Engagement
145130,1,Low Engagement / At-Risk
145131,3,Occasional / Content-Light
145132,0,High Engagement
145133,2,Moderate Engagement
145134,1,Low Engagement / At-Risk
145135,1,Low Engagement / At-Risk
145136,0,High Engagement
145137,3,Occasional / Content-Light
145138,0,High Engagement
145139,0,High Engagement
145140,0,High Engagement
145141,0,High Engagement
145142,2,Moderate Engagement
145143,1,Low Engagement / At-Risk
145144,3,Occasional / Content-Light
145145,2,Moderate Engagement
145146,0,High Engagement
145147,2,Moderate Engagement
145148,0,High Engagement
145149,1,Low Engagement / At-Risk
145150,3,Occasional / Content-Light
145151,3,Occasional / Content-Light
145152,2,Moderate Engagement
145153,2,Moderate Engagement
145154,1,Low Engagement / At-Risk
145155,0,High Engagement
145156,3,Occasional / Content-Light
145157,3,Occasional / Content-Light
145158,1,Low Engagement / At-Risk
145159,0,High Engagement
145160,1,Low Engagement / At-Risk
145161,2,Moderate Engagement
145162,0,High Engagement
145163,1,Low Engagement / At-Risk
145164,3,Occasional / Content-Light
145165,0,High Engagement
145166,2,Moderate Engagement
145167,0,High Engagement
145168,1,Low Engagement / At-Risk
145169,0,High Engagement
145170,3,Occasional / Content-Light
145171,0,High Engagement
145172,1,Low Engagement / At-Risk
145173,0,High Engagement
145174,3,Occasional / Content-Light
145175,3,Occasional / Content-Light
145176,2,Moderate Engagement
145177,1,Low Engagement / At-Risk
145178,0,High Engagement
145179,0,High Engagement
145180,0,High Engagement
145181,3,Occasional / Content-Light
145182,2,Moderate Engagement
145183,3,Occasional / Content-Light
145184,0,High Engagement
145185,2,Moderate Engagement
145186,3,Occasional / Content-Light
145187,1,Low Engagement / At-Risk
145188,0,High Engagement
145189,0,High Engagement
145190,0,High Engagement
145191,0,High Engagement
145192,0,High Engagement
145193,2,Moderate Engagement
145194,3,Occasional / Content-Light
145195,3,Occasional / Content-Light
145196,1,Low Engagement / At-Risk
145197,3,Occasional / Content-Light
145198,0,High Engagement
145199,1,Low Engagement / At-Risk
145200,2,Moderate Engagement
145201,0,High Engagement
145202,1,Low Engagement / At-Risk
145203,1,Low Engagement / At-Risk
145204,1,Low Engagement / At-Risk
145205,1,Low Engagement / At-Risk
145206,0,High Engagement
145207,3,Occasional / Content-Light
145208,1,Low Engagement / At-Risk
145209,0,High Engagement
145210,1,Low Engagement / At-Risk
145211,2,Moderate Engagement
145212,0,High Engagement
145213,2,Moderate Engagement
145214,2,Moderate Engagement
145215,0,High Engagement
145216,2,Moderate Engagement
145217,0,High Engagement
145218,0,High Engagement
145219,1,Low Engagement / At-Risk
145220,0,High Engagement
145221,1,Low Engagement / At-Risk
145222,2,Moderate Engagement
145223,1,Low Engagement / At-Risk
145224,1,Low Engagement / At-Risk
145225,0,High Engagement
145226,0,High Engagement
145227,1,Low Engagement / At-Risk
145228,3,Occasional / Content-Light
145229,0,High Engagement
145230,0,High Engagement
145231,1,Low Engagement / At-Risk
145232,2,Moderate Engagement
145233,2,Moderate Engagement
145234,2,Moderate Engagement
145235,0,High Engagement
145236,2,Moderate Engagement
145237,1,Low Engagement / At-Risk
145238,0,High Engagement
145239,2,Moderate Engagement
145240,3,Occasional / Content-Light
145241,2,Moderate Engagement
145242,0,High Engagement
145243,2,Moderate Engagement
145244,2,Moderate Engagement
145245,1,Low Engagement / At-Risk
145246,0,High Engagement
145247,0,High Engagement
145248,3,Occasional / Content-Light
145249,0,High Engagement
145250,1,Low Engagement / At-Risk
145251,3,Occasional / Content-Light
145252,1,Low Engagement / At-Risk
145253,0,High Engagement
145254,3,Occasional / Content-Light
145255,2,Moderate Engagement
145256,0,High Engagement
145257,0,High Engagement
145258,0,High Engagement
145259,2,Moderate Engagement
145260,1,Low Engagement / At-Risk
145261,2,Moderate Engagement
145262,0,High Engagement
145263,2,Moderate Engagement
145264,0,High Engagement
145265,3,Occasional / Content-Light
145266,2,Moderate Engagement
145267,1,Low Engagement / At-Risk
145268,0,High Engagement
145269,0,High Engagement
145270,1,Low Engagement / At-Risk
145271,1,Low Engagement / At-Risk
145272,2,Moderate Engagement
145273,0,High Engagement
145274,0,High Engagement
145275,0,High Engagement
145276,1,Low Engagement / At-Risk
145277,1,Low Engagement / At-Risk
145278,0,High Engagement
145279,0,High Engagement
145280,2,Moderate Engagement
145281,3,Occasional / Content-Light
145282,0,High Engagement
145283,1,Low Engagement / At-Risk
145284,0,High Engagement
145285,3,Occasional / Content-Light
145286,2,Moderate Engagement
145287,0,High Engagement
145288,1,Low Engagement / At-Risk
145289,1,Low Engagement / At-Risk
145290,1,Low Engagement / At-Risk
145291,2,Moderate Engagement
145292,2,Moderate Engagement
